cellline,drug,ic50,tissue
ACH-000189,6450551,4.699224,KIRC
ACH-000922,6450551,0.393728,ALL
ACH-000565,6450551,3.634291,COAD/READ
ACH-000960,6450551,2.598692,ALL
ACH-000482,6450551,2.038417,LUAD
ACH-000062,6450551,3.228684,LUAD
ACH-000689,6450551,2.491647,SARC
ACH-000505,6450551,3.071254,SARC
ACH-000943,6450551,2.99231,COAD/READ
ACH-000371,6450551,1.858259,DLBC
ACH-000965,6450551,1.440592,UCEC
ACH-000719,6450551,2.894545,OV
ACH-000817,6450551,1.012172,MM
ACH-000636,6450551,1.047371,ALL
ACH-000242,6450551,0.580112,BLCA
ACH-000614,6450551,3.416981,SKCM
ACH-000410,6450551,3.365212,SARC
ACH-000670,6450551,1.41316,SCLC
ACH-000188,6450551,3.278558,HNSC
ACH-000238,6450551,1.373183,HNSC
ACH-000181,6450551,3.502591,HNSC
ACH-000655,6450551,0.612376,GBM
ACH-000376,6450551,1.305986,GBM
ACH-000273,6450551,0.844606,LGG
ACH-000441,6450551,3.493565,SKCM
ACH-000790,6450551,3.108211,SCLC
ACH-000099,6450551,1.548674,NB
ACH-000748,6450551,3.058538,SARC
ACH-000087,6450551,1.729392,SARC
ACH-000361,6450551,1.839591,LIHC
ACH-000465,6450551,3.081979,SKCM
ACH-000822,6450551,3.444783,SKCM
ACH-000423,6450551,3.64781,SKCM
ACH-000640,6450551,3.663629,SKCM
ACH-000730,6450551,1.701665,SKCM
ACH-000665,6450551,3.47469,LUSC
ACH-000363,6450551,3.543646,MM
ACH-000366,6450551,1.141637,NB
ACH-000341,6450551,1.020608,NB
ACH-000149,6450551,0.513229,NB
ACH-000811,6450551,3.507302,OV
ACH-000939,6450551,1.14158,SARC
ACH-000504,6450551,2.992648,GBM
ACH-000974,6450551,1.986344,UCEC
ACH-000932,6450551,3.072553,STAD
ACH-000483,6450551,-0.041346,LIHC
ACH-000478,6450551,2.288963,LIHC
ACH-000955,6450551,2.378834,COAD/READ
ACH-000493,6450551,1.364036,LIHC
ACH-000303,6450551,2.279677,STAD
ACH-000532,6450551,2.769551,COAD/READ
ACH-000991,6450551,2.700736,COAD/READ
ACH-000722,6450551,4.391767,COAD/READ
ACH-000970,6450551,1.86239,COAD/READ
ACH-000567,6450551,-0.031963,DLBC
ACH-000114,6450551,3.184593,PAAD
ACH-000365,6450551,1.94376,DLBC
ACH-000660,6450551,0.626445,DLBC
ACH-000611,6450551,0.858696,DLBC
ACH-000652,6450551,2.892943,PAAD
ACH-000059,6450551,-0.829411,ALL
ACH-000226,6450551,-0.109911,NA
ACH-000953,6450551,2.385191,ALL
ACH-000890,6450551,2.330205,SCLC
ACH-000236,6450551,3.923167,COAD/READ
ACH-000677,6450551,2.070325,LUAD
ACH-000566,6450551,1.845685,BLCA
ACH-000155,6450551,2.773826,PAAD
ACH-000958,6450551,0.449656,COAD/READ
ACH-000651,6450551,1.420192,COAD/READ
ACH-000384,6450551,0.780057,BLCA
ACH-000680,6450551,3.278568,COAD/READ
ACH-000147,6450551,4.378874,BRCA
ACH-000381,6450551,3.554144,COAD/READ
ACH-000647,6450551,2.284005,ESCA
ACH-000488,6450551,1.43269,ESCA
ACH-000353,6450551,3.569775,ESCA
ACH-000917,6450551,1.734364,ESCA
ACH-000408,6450551,3.112567,ESCA
ACH-000605,6450551,3.260361,ESCA
ACH-000452,6450551,3.037217,ESCA
ACH-000694,6450551,2.70409,ESCA
ACH-000949,6450551,1.839377,STAD
ACH-000146,6450551,2.870053,LAML
ACH-000048,6450551,1.583435,OV
ACH-000561,6450551,1.56903,ESCA
ACH-000716,6450551,0.614715,THCA
ACH-000232,6450551,2.194118,GBM
ACH-000626,6450551,4.290078,MM
ACH-000364,6450551,1.013812,SARC
ACH-000075,6450551,3.356403,GBM
ACH-000579,6450551,3.72988,SKCM
ACH-000425,6450551,3.300917,SKCM
ACH-000554,6450551,3.675145,BRCA
ACH-000115,6450551,3.323078,PRAD
ACH-000484,6450551,1.745504,KIRC
ACH-000171,6450551,2.062572,KIRC
ACH-000827,6450551,3.131562,SKCM
ACH-000534,6450551,2.576136,DLBC
ACH-000332,6450551,2.446792,PAAD
ACH-000469,6450551,0.3048,GBM
ACH-000570,6450551,2.084804,GBM
ACH-000828,6450551,4.466319,BRCA
ACH-000956,11152667,0.980778,PRAD
ACH-000948,11152667,-1.234984,STAD
ACH-000323,11152667,-1.256342,GBM
ACH-000905,11152667,-1.384423,BLCA
ACH-000973,11152667,-0.638271,BLCA
ACH-000896,11152667,-0.769722,BLCA
ACH-000070,11152667,-2.653639,ALL
ACH-001306,11152667,-0.346058,THCA
ACH-001307,11152667,-1.119828,THCA
ACH-000137,11152667,-1.2254,GBM
ACH-000008,11152667,-0.612044,SKCM
ACH-000788,11152667,-0.828299,SKCM
ACH-000740,11152667,-0.604883,HNSC
ACH-000657,11152667,-0.185371,UNABLE TO CLASSIFY
ACH-000219,11152667,-1.721553,SKCM
ACH-000697,11152667,-1.34564,DLBC
ACH-000555,11152667,0.881939,KIRC
ACH-000157,11152667,-2.276229,DLBC
ACH-000681,11152667,-1.119555,LUAD
ACH-000429,11152667,-0.63432,KIRC
ACH-000528,11152667,-1.377068,LUAD
ACH-000046,11152667,-1.948354,KIRC
ACH-000880,11152667,-0.783869,STAD
ACH-000269,11152667,0.692977,GBM
ACH-000838,11152667,-0.645965,MM
ACH-000222,11152667,-0.415019,PAAD
ACH-000248,11152667,-0.530209,BRCA
ACH-000802,11152667,0.018126,BLCA
ACH-000191,11152667,0.213229,THCA
ACH-000794,11152667,-0.395031,HNSC
ACH-000245,11152667,-2.621323,DLBC
ACH-000536,11152667,0.943456,BRCA
ACH-000927,11152667,2.75831,BRCA
ACH-000818,11152667,3.882858,BRCA
ACH-000288,11152667,-0.814228,BRCA
ACH-000432,11152667,-2.492221,LCML
ACH-000535,11152667,-1.241447,PAAD
ACH-000009,11152667,-0.655395,COAD/READ
ACH-000580,11152667,-2.036654,SKCM
ACH-000440,11152667,0.367492,DLBC
ACH-000210,11152667,1.877462,SARC
ACH-000433,11152667,-0.997619,KIRC
ACH-000212,11152667,1.511988,BRCA
ACH-000826,11152667,-0.658517,UNABLE TO CLASSIFY
ACH-000832,11152667,-0.278361,HNSC
ACH-000142,11152667,-0.911382,BLCA
ACH-000518,11152667,-1.220427,HNSC
ACH-000856,11152667,-0.582978,BRCA
ACH-000174,11152667,-0.406814,THCA
ACH-000857,11152667,0.979176,BRCA
ACH-000392,11152667,2.052531,LUAD
ACH-000264,11152667,0.273058,LUAD
ACH-000103,11152667,-0.599753,OV
ACH-000107,11152667,0.967657,PAAD
ACH-000464,11152667,0.339648,GBM
ACH-000329,11152667,-0.835613,GBM
ACH-000963,11152667,-0.126109,COAD/READ
ACH-000138,11152667,-0.111272,PAAD
ACH-000136,11152667,-2.258381,NB
ACH-000120,11152667,-2.066252,NB
ACH-000249,11152667,0.207708,COAD/READ
ACH-000895,11152667,0.856571,COAD/READ
ACH-000798,11152667,0.956208,COAD/READ
ACH-000641,11152667,-0.507884,LAML
ACH-000920,11152667,-2.146884,LCML
ACH-000803,11152667,0.831769,SCLC
ACH-000350,11152667,2.075658,COAD/READ
ACH-000805,11152667,-1.810339,SKCM
ACH-000717,11152667,1.620362,ESCA
ACH-000864,11152667,-1.235783,UCEC
ACH-000812,11152667,-1.216332,SKCM
ACH-000401,11152667,-0.359944,SKCM
ACH-000662,11152667,-0.81456,NA
ACH-000257,11152667,0.903615,SCLC
ACH-000508,11152667,0.418324,SCLC
ACH-000743,11152667,0.174657,SCLC
ACH-000998,11152667,2.835516,COAD/READ
ACH-000055,11152667,-1.907254,MB
ACH-000243,11152667,-0.214433,PAAD
ACH-000211,11152667,-0.795196,MB
ACH-000786,11152667,-0.9558,DLBC
ACH-000334,11152667,0.494496,DLBC
ACH-000863,11152667,-0.064488,GBM
ACH-000207,11152667,-0.932385,HNSC
ACH-000244,11152667,1.618096,GBM
ACH-000530,11152667,1.401204,SCLC
ACH-000749,11152667,0.042819,SCLC
ACH-000698,11152667,2.679601,SCLC
ACH-000703,11152667,0.123012,SCLC
ACH-000981,11152667,-1.775988,ALL
ACH-000056,11152667,-1.829694,DLBC
ACH-000979,11152667,1.326,PRAD
ACH-000258,11152667,-0.631909,BRCA
ACH-000563,11152667,1.798912,LUSC
ACH-000560,11152667,0.195728,STAD
ACH-000305,11152667,0.679301,ESCA
ACH-000330,11152667,0.944455,BRCA
ACH-000117,11152667,2.396426,BRCA
ACH-000308,11152667,0.822657,OV
ACH-000936,11152667,-0.702213,OV
ACH-000038,11152667,-0.21457,CLL
ACH-000821,11152667,-1.614725,MM
ACH-000706,11152667,1.492728,LUAD
ACH-000295,11152667,-2.175146,LCML
ACH-000978,11152667,-1.136451,UCEC
ACH-000198,11152667,-6.214915,LAML
ACH-000585,11152667,-1.68767,LUSC
ACH-000906,11152667,-2.542357,OV
ACH-000846,11152667,-1.441718,HNSC
ACH-000903,11152667,-1.229426,THCA
ACH-000633,11152667,-0.517506,STAD
ACH-000574,11152667,0.521946,OV
ACH-000082,11152667,1.267522,SARC
ACH-000572,11152667,-2.251679,SKCM
ACH-000096,11152667,1.016812,SARC
ACH-000375,11152667,-2.6042,SARC
ACH-000162,11152667,-1.869542,DLBC
ACH-000738,11152667,0.155794,GBM
ACH-000047,11152667,0.465168,STAD
ACH-000081,11152667,-2.031598,LAML
ACH-000102,11152667,0.548484,GBM
ACH-000073,11152667,-1.514217,DLBC
ACH-000389,11152667,-1.39761,LGG
ACH-000843,11152667,-2.377157,LUSC
ACH-000374,11152667,-1.288993,BRCA
ACH-000699,11152667,-1.322678,BRCA
ACH-000277,11152667,4.012375,BRCA
ACH-000352,11152667,2.065721,BRCA
ACH-000878,11152667,1.163649,LUSC
ACH-000349,11152667,2.055494,BRCA
ACH-000930,11152667,1.010405,BRCA
ACH-000223,11152667,-1.120005,BRCA
ACH-000859,11152667,1.060711,BRCA
ACH-000725,11152667,2.067462,BRCA
ACH-000691,11152667,-1.052919,BRCA
ACH-000755,11152667,3.733209,BRCA
ACH-000667,11152667,0.388092,LUAD
ACH-000467,11152667,-0.664101,COAD/READ
ACH-000668,11152667,-0.892102,BRCA
ACH-000562,11152667,-0.640528,LUAD
ACH-000012,11152667,-0.740805,LUAD
ACH-000971,11152667,0.308709,COAD/READ
ACH-000997,11152667,1.117174,COAD/READ
ACH-000267,11152667,0.084512,NA
ACH-000190,11152667,-2.616099,NA
ACH-000643,11152667,0.704918,BRCA
ACH-000625,11152667,-0.884117,LIHC
ACH-000847,11152667,-0.579399,STAD
ACH-000061,11152667,-0.830272,ALL
ACH-000002,11152667,-1.226428,LAML
ACH-000861,11152667,-1.752496,LUAD
ACH-000825,11152667,-1.423887,NA
ACH-000613,11152667,-0.468081,SARC
ACH-000148,11152667,-0.680063,BRCA
ACH-000067,11152667,-0.284227,LGG
ACH-000616,11152667,-1.299129,STAD
ACH-000178,11152667,-0.76223,PAAD
ACH-000814,11152667,-0.651612,SKCM
ACH-000472,11152667,-0.058152,HNSC
ACH-000546,11152667,-2.177029,HNSC
ACH-000914,11152667,-0.560299,DLBC
ACH-000986,11152667,2.16656,COAD/READ
ACH-000547,11152667,1.208693,BLCA
ACH-000976,11152667,-0.293112,NA
ACH-000475,11152667,-0.868028,LIHC
ACH-000480,11152667,-0.070528,LIHC
ACH-000118,11152667,-2.060602,PAAD
ACH-000672,11152667,0.682261,NA
ACH-000882,11152667,1.09384,SKCM
ACH-000650,11152667,-2.867564,SKCM
ACH-000966,11152667,-1.496391,OV
ACH-000915,11152667,-1.982945,SKCM
ACH-000357,11152667,-3.364522,DLBC
ACH-000476,11152667,2.821863,LIHC
ACH-000132,11152667,-0.37014,OV
ACH-000151,11152667,-1.767562,DLBC
ACH-000995,11152667,-0.585504,ALL
ACH-000326,11152667,-3.112572,LCML
ACH-000106,11152667,-0.918514,CLL
ACH-000346,11152667,-2.287511,CLL
ACH-000551,11152667,-1.872368,LCML
ACH-000315,11152667,-0.873324,DLBC
ACH-000793,11152667,-0.877167,STAD
ACH-000969,11152667,-2.269294,COAD/READ
ACH-000815,11152667,0.202801,NA
ACH-000250,11152667,-1.229187,KIRC
ACH-000380,11152667,-2.007498,MM
ACH-000858,11152667,-0.436419,LUSC
ACH-001106,11152667,-1.677586,ALL
ACH-000227,11152667,-1.049504,NB
ACH-000486,11152667,0.44745,BLCA
ACH-000074,11152667,-2.530931,LCML
ACH-000607,11152667,-1.800799,SARC
ACH-000823,11152667,-2.267622,ESCA
ACH-000855,11152667,1.864053,ESCA
ACH-000824,11152667,0.116261,ESCA
ACH-000637,11152667,-0.016758,ESCA
ACH-000784,11152667,1.021866,ESCA
ACH-000702,11152667,-1.040071,NA
ACH-000183,11152667,-2.24194,MM
ACH-000754,11152667,-0.839639,NA
ACH-000806,11152667,-1.984978,NA
ACH-000301,11152667,-2.692124,LCML
ACH-000627,11152667,-0.002648,NA
ACH-000596,11152667,-1.107287,NA
ACH-000595,11152667,-0.801761,GBM
ACH-000104,11152667,-0.666917,ALL
ACH-000176,11152667,-1.406537,LUSC
ACH-000950,11152667,-1.541194,COAD/READ
ACH-000204,11152667,2.756643,MM
ACH-000501,11152667,1.073681,COAD/READ
ACH-000957,11152667,0.685951,COAD/READ
ACH-000985,11152667,-0.771688,COAD/READ
ACH-000438,11152667,4.070701,NA
ACH-000787,11152667,-0.65297,LUAD
ACH-000019,11152667,1.630318,BRCA
ACH-000759,11152667,1.700683,BRCA
ACH-000768,11152667,0.742771,BRCA
ACH-000934,11152667,-0.523518,BRCA
ACH-000876,11152667,1.973612,BRCA
ACH-000573,11152667,0.269266,BRCA
ACH-000910,11152667,0.659617,BRCA
ACH-000849,11152667,-0.251177,BRCA
ACH-000935,11152667,-0.914385,COAD/READ
ACH-000439,11152667,1.317446,LAML
ACH-000072,11152667,-2.222325,LCML
ACH-000450,11152667,-0.145619,SKCM
ACH-000881,11152667,-1.891011,SKCM
ACH-000449,11152667,-0.448194,SARC
ACH-000987,11152667,-1.034859,SKCM
ACH-000359,11152667,1.16279,SARC
ACH-000020,11152667,-2.031447,ALL
ACH-000078,11152667,-0.736243,NB
ACH-000356,11152667,-1.125342,STAD
ACH-000678,11152667,0.500167,STAD
ACH-000362,11152667,-6.168729,LAML
ACH-000369,11152667,-1.862566,LAML
ACH-000745,11152667,-1.16126,MM
ACH-000795,11152667,-0.751833,ALL
ACH-000006,11152667,-5.43173,LAML
ACH-000335,11152667,-1.126338,MESO
ACH-000938,11152667,-1.445806,ALL
ACH-000944,11152667,-1.897337,DLBC
ACH-000804,11152667,-1.283362,NB
ACH-000294,11152667,-2.790995,LAML
ACH-000866,11152667,0.04455,SCLC
ACH-000514,11152667,3.274476,SCLC
ACH-000780,11152667,1.018762,SCLC
ACH-000980,11152667,-1.072606,NA
ACH-000129,11152667,-1.300495,SCLC
ACH-000327,11152667,-1.459505,LUAD
ACH-000852,11152667,2.467369,LUAD
ACH-000830,11152667,1.085735,SCLC
ACH-000589,11152667,-0.520624,LUAD
ACH-000506,11152667,0.93974,SCLC
ACH-000869,11152667,-0.507408,LUAD
ACH-000744,11152667,0.728086,LUAD
ACH-000766,11152667,1.028521,LUAD
ACH-000893,11152667,0.232195,LUAD
ACH-000379,11152667,-0.402941,LUAD
ACH-000496,11152667,0.085952,LUAD
ACH-000559,11152667,2.259585,SCLC
ACH-000733,11152667,0.980483,LUAD
ACH-000586,11152667,-1.197621,SCLC
ACH-000414,11152667,-1.58049,LUAD
ACH-000729,11152667,-0.199555,SCLC
ACH-000587,11152667,0.000352,LUAD
ACH-000886,11152667,-0.04351,LUAD
ACH-000298,11152667,0.881386,SCLC
ACH-000153,11152667,1.520729,MESO
ACH-000394,11152667,0.868475,SCLC
ACH-000841,11152667,1.220534,LUAD
ACH-000290,11152667,-0.860577,SCLC
ACH-000639,11152667,-0.000777,SCLC
ACH-000929,11152667,-0.965529,UNABLE TO CLASSIFY
ACH-000311,11152667,-1.839369,LUAD
ACH-000924,11152667,2.496334,UNABLE TO CLASSIFY
ACH-000610,11152667,0.382908,SCLC
ACH-000718,11152667,1.674817,LUAD
ACH-000900,11152667,-0.613799,LUAD
ACH-000951,11152667,1.171179,LUAD
ACH-000875,11152667,0.531287,LUAD
ACH-000121,11152667,2.104234,LUAD
ACH-000186,11152667,-0.450361,UNABLE TO CLASSIFY
ACH-000092,11152667,0.332922,MESO
ACH-000648,11152667,-0.967076,MESO
ACH-001075,11152667,0.018797,NA
ACH-000860,11152667,0.064668,LUAD
ACH-000638,11152667,1.503035,LUAD
ACH-000800,11152667,-0.636063,SCLC
ACH-000463,11152667,-1.766554,NA
ACH-000360,11152667,2.022894,COAD/READ
ACH-000871,11152667,1.06839,SCLC
ACH-000816,11152667,-0.087601,SCLC
ACH-000767,11152667,0.486534,SCLC
ACH-000628,11152667,1.55919,LUAD
ACH-000378,11152667,-1.481723,LUAD
ACH-000945,11152667,0.550427,LUAD
ACH-000853,11152667,-1.543451,NA
ACH-000358,11152667,1.857942,SCLC
ACH-000491,11152667,-0.455482,COAD/READ
ACH-000775,11152667,-0.595361,NA
ACH-000403,11152667,1.657378,COAD/READ
ACH-000789,11152667,0.472087,NA
ACH-000355,11152667,-1.400033,SCLC
ACH-000416,11152667,-1.548306,LUAD
ACH-000292,11152667,-0.107636,SCLC
ACH-000050,11152667,-0.649962,MM
ACH-000427,11152667,0.042305,STAD
ACH-000200,11152667,0.193928,LGG
ACH-000168,11152667,-2.480527,LAML
ACH-000287,11152667,-3.73388,DLBC
ACH-000674,11152667,-1.635557,STAD
ACH-000704,11152667,0.108661,OV
ACH-000113,11152667,-1.285356,LAML
ACH-000336,11152667,-0.086129,LAML
ACH-000065,11152667,-2.057536,LAML
ACH-000124,11152667,-1.474185,DLBC
ACH-000751,11152667,-1.378836,LAML
ACH-000247,11152667,-2.397417,STAD
ACH-000679,11152667,0.389605,ESCA
ACH-000544,11152667,-2.477516,ESCA
ACH-000383,11152667,-0.868951,ESCA
ACH-000776,11152667,-2.713977,MB
ACH-000024,11152667,-0.437224,MM
ACH-000159,11152667,-0.559317,KIRC
ACH-000091,11152667,-0.825297,OV
ACH-000688,11152667,-0.191966,OV
ACH-000291,11152667,-0.877963,OV
ACH-000696,11152667,-0.898914,OV
ACH-000443,11152667,-0.073005,OV
ACH-000663,11152667,-2.068924,OV
ACH-000372,11152667,-1.022326,ALL
ACH-000770,11152667,-1.734995,LAML
ACH-000042,11152667,-1.228952,PAAD
ACH-000139,11152667,-1.754613,PAAD
ACH-000235,11152667,0.744415,PAAD
ACH-000417,11152667,-0.234205,PAAD
ACH-000599,11152667,0.963122,PAAD
ACH-000023,11152667,1.433202,PAAD
ACH-000619,11152667,2.360362,HNSC
ACH-000937,11152667,-1.300645,ALL
ACH-000218,11152667,-2.356403,LAML
ACH-000320,11152667,-0.393593,PAAD
ACH-000347,11152667,3.77268,PAAD
ACH-000654,11152667,-0.232802,DLBC
ACH-000189,11152667,3.272842,KIRC
ACH-000922,11152667,-2.770391,ALL
ACH-000565,11152667,-0.033112,COAD/READ
ACH-000960,11152667,-0.865227,ALL
ACH-000482,11152667,-0.341714,LUAD
ACH-000062,11152667,-0.369398,LUAD
ACH-000689,11152667,0.565162,SARC
ACH-000505,11152667,-1.386458,SARC
ACH-000943,11152667,-0.530274,COAD/READ
ACH-000371,11152667,-0.329117,DLBC
ACH-000965,11152667,0.756653,UCEC
ACH-000719,11152667,0.349064,OV
ACH-000348,11152667,-1.299351,SKCM
ACH-000817,11152667,-1.748045,MM
ACH-000636,11152667,-1.834893,ALL
ACH-000242,11152667,0.853114,BLCA
ACH-000614,11152667,0.454354,SKCM
ACH-000410,11152667,-0.001468,SARC
ACH-000670,11152667,-0.628079,SCLC
ACH-000188,11152667,1.229146,HNSC
ACH-000238,11152667,0.186365,HNSC
ACH-000181,11152667,1.160209,HNSC
ACH-000609,11152667,-1.23164,GBM
ACH-000655,11152667,-1.487805,GBM
ACH-000273,11152667,-2.351093,LGG
ACH-000441,11152667,1.159145,SKCM
ACH-000099,11152667,-2.128061,NB
ACH-000748,11152667,-0.865743,SARC
ACH-000087,11152667,-0.09924,SARC
ACH-000361,11152667,1.730968,LIHC
ACH-000465,11152667,2.949538,SKCM
ACH-001190,11152667,-2.570952,SKCM
ACH-000822,11152667,0.916586,SKCM
ACH-000423,11152667,1.253703,SKCM
ACH-000810,11152667,-1.171649,SKCM
ACH-000640,11152667,-0.786511,SKCM
ACH-000730,11152667,-0.667188,SKCM
ACH-000665,11152667,-0.05987,LUSC
ACH-000363,11152667,2.163616,MM
ACH-000260,11152667,-1.216632,NB
ACH-000341,11152667,-0.040726,NB
ACH-000149,11152667,-0.066449,NB
ACH-000811,11152667,-0.891767,OV
ACH-000939,11152667,-1.497257,SARC
ACH-000504,11152667,0.824303,GBM
ACH-000974,11152667,-2.269836,UCEC
ACH-000932,11152667,1.916772,STAD
ACH-000483,11152667,-2.305348,LIHC
ACH-000478,11152667,-2.469807,LIHC
ACH-000955,11152667,-0.333438,COAD/READ
ACH-000493,11152667,-0.44683,LIHC
ACH-000420,11152667,1.518461,LIHC
ACH-000303,11152667,-2.189724,STAD
ACH-000532,11152667,1.2867,COAD/READ
ACH-000991,11152667,0.194681,COAD/READ
ACH-000722,11152667,-0.893175,COAD/READ
ACH-000970,11152667,-2.06266,COAD/READ
ACH-000567,11152667,-0.966638,DLBC
ACH-000114,11152667,-0.961129,PAAD
ACH-000365,11152667,-0.928401,DLBC
ACH-000660,11152667,-3.335039,DLBC
ACH-000611,11152667,-3.510826,DLBC
ACH-000652,11152667,-0.217295,PAAD
ACH-000059,11152667,-1.470873,ALL
ACH-000226,11152667,-2.549294,NA
ACH-000953,11152667,0.423295,ALL
ACH-000890,11152667,-0.201233,SCLC
ACH-000236,11152667,-0.191659,COAD/READ
ACH-000677,11152667,0.284276,LUAD
ACH-000566,11152667,-0.314219,BLCA
ACH-000155,11152667,-1.379933,PAAD
ACH-000958,11152667,-0.127534,COAD/READ
ACH-000651,11152667,-0.617842,COAD/READ
ACH-000384,11152667,0.356741,BLCA
ACH-000680,11152667,2.082324,COAD/READ
ACH-000381,11152667,3.554144,COAD/READ
ACH-000647,11152667,0.460475,ESCA
ACH-000488,11152667,-0.363683,ESCA
ACH-000353,11152667,-0.565526,ESCA
ACH-000917,11152667,-1.947468,ESCA
ACH-000408,11152667,0.433636,ESCA
ACH-000605,11152667,1.661898,ESCA
ACH-000694,11152667,0.495953,ESCA
ACH-000949,11152667,-1.542235,STAD
ACH-000048,11152667,-0.603977,OV
ACH-000885,11152667,-1.577399,OV
ACH-000561,11152667,-0.499473,ESCA
ACH-000716,11152667,-0.52545,THCA
ACH-000430,11152667,-1.198496,UNABLE TO CLASSIFY
ACH-000040,11152667,0.280766,GBM
ACH-000232,11152667,2.557792,GBM
ACH-000626,11152667,-0.0779,MM
ACH-000364,11152667,-1.732978,SARC
ACH-000579,11152667,1.994562,SKCM
ACH-000425,11152667,-0.005796,SKCM
ACH-000554,11152667,4.045216,BRCA
ACH-000522,11152667,-0.081656,BLCA
ACH-000115,11152667,0.6638,PRAD
ACH-000484,11152667,0.040419,KIRC
ACH-000171,11152667,0.083405,KIRC
ACH-000304,11152667,1.368106,SKCM
ACH-000827,11152667,-0.929029,SKCM
ACH-000534,11152667,-1.265597,DLBC
ACH-000332,11152667,1.22227,PAAD
ACH-000469,11152667,-1.74193,GBM
ACH-000570,11152667,0.325631,GBM
ACH-000956,9943465,1.325489,PRAD
ACH-000948,9943465,1.566154,STAD
ACH-000323,9943465,3.467983,GBM
ACH-000905,9943465,2.877399,BLCA
ACH-000973,9943465,0.640931,BLCA
ACH-000896,9943465,2.938515,BLCA
ACH-000070,9943465,1.712739,ALL
ACH-001306,9943465,3.972754,THCA
ACH-001307,9943465,2.467748,THCA
ACH-000137,9943465,2.954472,GBM
ACH-000008,9943465,2.334969,SKCM
ACH-000788,9943465,2.718629,SKCM
ACH-000740,9943465,1.304787,HNSC
ACH-000657,9943465,2.998457,UNABLE TO CLASSIFY
ACH-000219,9943465,1.425387,SKCM
ACH-000697,9943465,2.468861,DLBC
ACH-000555,9943465,1.797546,KIRC
ACH-000157,9943465,2.661951,DLBC
ACH-000681,9943465,1.266434,LUAD
ACH-000429,9943465,1.696483,KIRC
ACH-000046,9943465,2.462668,KIRC
ACH-000880,9943465,1.596132,STAD
ACH-000105,9943465,2.663434,ALL
ACH-000269,9943465,2.589491,GBM
ACH-000838,9943465,1.107288,MM
ACH-000222,9943465,3.815485,PAAD
ACH-000248,9943465,-0.564246,BRCA
ACH-000802,9943465,1.630043,BLCA
ACH-000191,9943465,-0.08875,THCA
ACH-000794,9943465,1.967742,HNSC
ACH-000245,9943465,2.265353,DLBC
ACH-000536,9943465,3.739256,BRCA
ACH-000927,9943465,2.625929,BRCA
ACH-000818,9943465,5.381766,BRCA
ACH-000288,9943465,1.120535,BRCA
ACH-000432,9943465,1.73833,LCML
ACH-000535,9943465,3.465857,PAAD
ACH-000009,9943465,3.467611,COAD/READ
ACH-000580,9943465,0.262529,SKCM
ACH-000440,9943465,3.487059,DLBC
ACH-000210,9943465,3.489757,SARC
ACH-000433,9943465,3.281778,KIRC
ACH-000212,9943465,3.770874,BRCA
ACH-000832,9943465,2.558371,HNSC
ACH-000142,9943465,3.387955,BLCA
ACH-000518,9943465,0.576012,HNSC
ACH-000856,9943465,2.842313,BRCA
ACH-000174,9943465,2.505796,THCA
ACH-000857,9943465,3.71338,BRCA
ACH-000392,9943465,3.564374,LUAD
ACH-000264,9943465,3.597053,LUAD
ACH-000103,9943465,-0.319347,OV
ACH-000107,9943465,3.994817,PAAD
ACH-000464,9943465,4.265718,GBM
ACH-000963,9943465,3.271278,COAD/READ
ACH-000138,9943465,2.799779,PAAD
ACH-000136,9943465,3.460076,NB
ACH-000120,9943465,1.460357,NB
ACH-000249,9943465,3.891229,COAD/READ
ACH-000895,9943465,3.272847,COAD/READ
ACH-000798,9943465,4.731474,COAD/READ
ACH-000641,9943465,2.733309,LAML
ACH-000920,9943465,2.563334,LCML
ACH-000803,9943465,2.959757,SCLC
ACH-000350,9943465,2.306218,COAD/READ
ACH-000805,9943465,3.631686,SKCM
ACH-000717,9943465,3.667959,ESCA
ACH-000864,9943465,3.58385,UCEC
ACH-000812,9943465,1.157564,SKCM
ACH-000401,9943465,3.015099,SKCM
ACH-000662,9943465,3.220242,NA
ACH-000257,9943465,3.024092,SCLC
ACH-000743,9943465,1.20491,SCLC
ACH-000998,9943465,3.807458,COAD/READ
ACH-000055,9943465,2.599151,MB
ACH-000243,9943465,2.461697,PAAD
ACH-000211,9943465,2.463692,MB
ACH-000786,9943465,2.870617,DLBC
ACH-000863,9943465,3.305019,GBM
ACH-000207,9943465,2.727633,HNSC
ACH-000244,9943465,4.037452,GBM
ACH-000530,9943465,1.966426,SCLC
ACH-000698,9943465,1.119896,SCLC
ACH-000703,9943465,3.917027,SCLC
ACH-000981,9943465,-2.455694,ALL
ACH-000056,9943465,3.144619,DLBC
ACH-000979,9943465,0.466337,PRAD
ACH-000258,9943465,2.604687,BRCA
ACH-000563,9943465,3.006051,LUSC
ACH-000560,9943465,2.95396,STAD
ACH-000305,9943465,3.256075,ESCA
ACH-000330,9943465,2.190231,BRCA
ACH-000117,9943465,3.106875,BRCA
ACH-000308,9943465,4.313957,OV
ACH-000936,9943465,3.070379,OV
ACH-000038,9943465,3.063441,CLL
ACH-000821,9943465,-1.267366,MM
ACH-000706,9943465,4.316931,LUAD
ACH-000295,9943465,2.42538,LCML
ACH-000198,9943465,1.06582,LAML
ACH-000906,9943465,2.049144,OV
ACH-000913,9943465,2.995369,UCEC
ACH-000846,9943465,0.550603,HNSC
